stderror,pvalues,covmtx_1,covmtx_2,covmtx_3
0.15812076691482654,7.967840283551753e-9,0.025002176929732903,1.9259289445800735e-5,0.00012365448069774103
0.003023414914323451,2.5480174395597085e-48,1.925928944579941e-5,9.141037744153481e-6,1.6231947945322898e-6
0.2601195749485248,3.9693543194537975e-12,0.00012365448069773984,1.6231947945323004e-6,0.06766219327140119
