stderror,pvalues,covmtx_1,covmtx_2,covmtx_3,covmtx_4
0.14091825337439004,7.233990465094222e-6,0.019857954134088793,1.1760552596207905e-5,0.00042076651568781243,0.00015842969130948757
0.0103772416946833,1.6913316982940458e-19,1.1760552596211901e-5,0.00010768714518987353,1.6098319017644096e-6,-0.0001478446864662373
0.2223719186075774,1.8798941255760623e-7,0.00042076651568781183,1.60983190176447e-6,0.049449270185215034,1.621806953582233e-5
0.18290178009472216,0.019760506326693218,0.00015842969130946787,-0.00014784468646624187,1.6218069535822897e-5,0.0334530611618181
