stderror,pvalues,covmtx_1,covmtx_2,covmtx_3
0.16087787692793679,1.8536431052167545e-10,0.025881691284840372,6.362635327678974e-5,0.028359138415476548
0.003046710968586707,4.7676158112484234e-139,6.36263532767863e-5,9.28244772610655e-6,0.00028290874662611034
0.2713285612366762,1.3614877918440674e-12,0.028359138415476548,0.0002829087466261132,0.07361918814276476
