stderror,pvalues,covmtx_1,covmtx_2,covmtx_3
0.18706074653970642,0.08415566978988166,0.03499172289599228,1.4186826115302918e-5,0.0006354558930752145
0.004549154129342395,1.296976958410879e-30,1.4186826115303392e-5,2.0694803292512968e-5,-2.982357501498704e-6
0.24390335480782369,1.9141148767994193e-11,0.0006354558930752141,-2.98235750149869e-6,0.059488846486511135
