age,gender,n_trials,n_force_wrong,n_missed,bonus_payment,percent_accept_A1,percent_accept_A2,percent_accept_A3,percent_accept_A4,percent_accept_A2_A3,percent_accept_B1,percent_accept_B2,percent_accept_B3,percent_accept_B4,percent_accept_B2_B3,percent_accept_B1_min_A1,percent_accept_B2_min_A2,percent_accept_B3_min_A3,percent_accept_B4_min_A4,percent_accept_B2_B3_min_A2_A3,percent_accept_AB1,percent_accept_AB2,percent_accept_AB3,percent_accept_AB4,percent_accept_AB2_AB3,order_condition,liks,intercept,beta,learning_rate_reward_raw,learning_rate_reward_transformed,learning_rate_delay_raw,learning_rate_delay_transformed,accept_AB_prev1,accept_AB_prev23,accept_AB_prev4,accept_A_prev1,accept_A_prev23,accept_A_prev4,accept_B_prev1,accept_B_prev23,accept_B_prev4,accept_A1_prev1,accept_A1_prev23,accept_A1_prev4,accept_A23_prev1,accept_A23_prev23,accept_A23_prev4,accept_A4_prev1,accept_A4_prev23,accept_A4_prev4,accept_B1_prev1,accept_B1_prev23,accept_B1_prev4,accept_B23_prev1,accept_B23_prev23,accept_B23_prev4,accept_B4_prev1,accept_B4_prev23,accept_B4_prev4,av_reward_est_A,av_reward_est_B,av_reward_est_both,av_reward_arithmetic_A,av_reward_arithmetic_B,av_reward_arithmetic_both
30,f,294,0,5,2.6,0.946428571428571,0.0833333333333333,0.3,0.1875,0.181818181818182,1,0.75,0.666666666666667,0.0923076923076923,0.705882352941177,0.0535714285714286,0.666666666666667,0.366666666666667,-0.0951923076923077,0.524064171122995,0.957142857142857,0.464285714285714,0.535714285714286,0.111111111111111,0.5,1,83.423013819559,-0.0713593899733293,0.0493585854443762,-2.4358234985212,0.00742896618852357,-2.56558419647051,0.00515011098344625,0.479220779220779,0.560606060606061,0.395192307692308,0.672727272727273,0.727272727272727,0.375,0.285714285714286,0.393939393939394,0.415384615384615,0.96875,0.888888888888889,1,0.272727272727273,0,0.1,0.25,0,0,NaN,1,1,0.666666666666667,0.666666666666667,0.727272727272727,0,0.25,0.5,11.1711189066521,8.45232375874196,9.68694570996685,9.57435391519993,8.82189072336701,9.16358898439258
33,m,248,5,6,2.6,1,0.833333333333333,1,0.833333333333333,0.91304347826087,1,1,1,0.0952380952380952,1,0,0.166666666666667,0,-0.738095238095238,0.0869565217391305,1,0.923076923076923,1,0.213333333333333,0.959183673469388,1,103.353061330277,1.70938062971689,0.0751903770795622,-0.0600222867355687,0.47606894222034,0.997825431670684,0.840817992085614,0.696428571428571,0.687290969899666,0.668010752688172,0.976190476190476,0.91304347826087,0.916666666666667,0.416666666666667,0.461538461538462,0.419354838709677,1,1,1,0.909090909090909,0.8,1,1,0.428571428571429,0,NaN,1,1,1,1,1,0.222222222222222,0.222222222222222,0.222222222222222,0.557540520354618,0.292993021111165,0.408270702345742,8.88483439497354,8.53304683398373,8.68633973765527
37,f,272,2,3,2.7,1,0.533333333333333,0.818181818181818,0.333333333333333,0.653846153846154,1,0.9375,0.933333333333333,0,0.935483870967742,0,0.404166666666667,0.115151515151515,-0.333333333333333,0.281637717121588,1,0.741935483870968,0.884615384615385,0.0526315789473684,0.807017543859649,1,52.3079709130747,-1.39992280546455,0.0699417476744706,-2.85874800295776,0.00212658252150427,-2.99813886254039,0.00135816937563077,0.5,0.603598014888337,0.696732954545455,0.75,0.884615384615385,0.909090909090909,0.25,0.32258064516129,0.484375,1,1,1,0.6,1,0.666666666666667,0,0.6,0.2,1,1,1,1,1,0.904761904761905,0,0,0,9.79284434716044,10.5905535458732,10.2351385563477,9.60890424270644,9.43888746419726,9.51463751402808
25,m,273,0,0,2.7,1,1,0.666666666666667,0,0.8,1,1,0.9375,0.0327868852459016,0.96551724137931,0,0,0.270833333333333,0.0327868852459016,0.16551724137931,1,1,0.806451612903226,0.0273972602739726,0.888888888888889,2,30.6404933452054,-2.31418356795384,0.10463539476702,-3.17647421091723,0.00074538521743639,-4.02506769124434,2.84794643740649e-05,0.580238726790451,0.527142857142857,0.754098360655738,0.775862068965517,0.84,1,0.384615384615385,0.214285714285714,0.508196721311475,1,1,1,0.733333333333333,0.8,1,0,0,0,1,1,1,1,1,0.954545454545455,0.111111111111111,0,0.111111111111111,11.7313000444033,8.70951723714637,10.1672617069789,7.6191198185454,5.25033304874457,6.39306435477914
21,male,293,0,1,2.7,1,0.733333333333333,0.277777777777778,0.0625,0.484848484848485,0.833333333333333,0.941176470588235,0.933333333333333,0.142857142857143,0.9375,-0.166666666666667,0.207843137254902,0.655555555555556,0.0803571428571428,0.452651515151515,0.973684210526316,0.84375,0.575757575757576,0.126582278481013,0.707692307692308,2,64.6624505031939,-2.03049082972757,0.0638001336499284,-2.76980914877512,0.00280445738002449,-3.30861893767394,0.00046878675917339,0.591269841269841,0.582386363636364,0.632056451612903,0.682539682539683,0.727272727272727,0.8125,0.5,0.4375,0.451612903225806,1,1,1,0.5,0.5,0.4,0.111111111111111,0,0,1,1,0.666666666666667,1,1,0.916666666666667,0.25,0.5,0.25,17.5329179971187,9.80513861436315,13.7744071155058,7.19116147858833,4.55166732977122,5.9074075062091
44,f,299,1,3,2.6,0.892857142857143,0.0588235294117647,0.733333333333333,0.111111111111111,0.375,1,0.555555555555556,0.941176470588235,0.0142857142857143,0.742857142857143,0.107142857142857,0.496732026143791,0.207843137254902,-0.0968253968253968,0.367857142857143,0.916666666666667,0.314285714285714,0.84375,0.0340909090909091,0.567164179104478,1,80.1022034125622,1.51755672012927,0.06660058223133,-2.38067144915142,0.00864055862081986,-2.25168415421722,0.0121711193627093,0.4375,0.468216318785579,0.442857142857143,0.625,0.612903225806452,0.5,0.25,0.323529411764706,0.385714285714286,0.931034482758621,0.882352941176471,0.777777777777778,0.4375,0.428571428571429,0.222222222222222,0.0909090909090909,0.0909090909090909,0,NaN,1,1,0.666666666666667,0.571428571428571,0.818181818181818,0,0,0,6.68999738326934,4.14718874071839,5.33457956058799,9.21987952862773,8.69107352331073,8.9380049619169
25,m,286,5,16,2.6,1,0.75,0.785714285714286,0.153846153846154,0.772727272727273,0.933333333333333,0.333333333333333,0.333333333333333,0.0579710144927536,0.333333333333333,-0.0666666666666667,-0.416666666666667,-0.452380952380952,-0.0958751393534002,-0.439393939393939,0.985507246376812,0.461538461538462,0.551724137931034,0.0731707317073171,0.509090909090909,1,68.8815627722752,1.99464651872316,0.0561566479477699,-1.91883019407431,0.0275029136382074,-1.4562526582274,0.0726613937335943,0.477358490566038,0.553030303030303,0.625,0.754716981132076,0.863636363636364,1,0.2,0.242424242424242,0.25,1,1,1,0.75,0.666666666666667,1,0.1,0.1,0,NaN,0.833333333333333,1,0.75,0.25,0.25,0,0.181818181818182,0.181818181818182,4.02508786256942,1.6398923278767,2.67038942781676,10.5412897905821,8.5993073026286,9.43831915422015
34,m,339,3,5,2.8,1,0.0588235294117647,0.05,0.0588235294117647,0.0540540540540541,0.894736842105263,0.611111111111111,0.476190476190476,0.0147058823529412,0.538461538461538,-0.105263157894737,0.552287581699346,0.426190476190476,-0.0441176470588235,0.484407484407484,0.979166666666667,0.342857142857143,0.268292682926829,0.0235294117647059,0.302631578947368,1,69.2082706836016,0.219119641878395,0.0672530952515668,-2.45966652271806,0.00695330831542484,-2.6418038527828,0.00412328995278793,0.335526315789474,0.535561877667141,0.602941176470588,0.513157894736842,0.702702702702703,0.882352941176471,0.157894736842105,0.368421052631579,0.323529411764706,1,1,1,0.0740740740740741,0,0,0.0769230769230769,0,0,1,1,0.857142857142857,0.285714285714286,0.642857142857143,0.555555555555556,0,0.0909090909090909,0,13.5879419537127,10.3576903581014,12.0042388367982,11.2587572122069,9.97110876263684,10.62745875055
26,F,290,2,3,2.8,1,0.944444444444444,0.368421052631579,0.0526315789473684,0.648648648648649,1,0.933333333333333,0.818181818181818,0.0980392156862745,0.884615384615385,0,-0.0111111111111111,0.449760765550239,0.0454076367389061,0.235966735966736,1,0.939393939393939,0.533333333333333,0.0857142857142857,0.746031746031746,2,46.1571432904195,-2.51925231884547,0.0869371345324903,-3.00430539156282,0.00133093994417249,-3.80014093268159,7.23069100775908e-05,0.520432692307692,0.575854700854701,0.712074303405573,0.65625,0.805555555555556,0.894736842105263,0.384615384615385,0.346153846153846,0.529411764705882,1,1,1,0.565217391304348,0.714285714285714,0.833333333333333,0.0769230769230769,0,0,NaN,1,1,1,0.666666666666667,0.894736842105263,0.111111111111111,0.111111111111111,0.222222222222222,14.5412608925832,9.07328329123966,12.1830335858426,7.35492722724499,4.20464073900767,5.99627286501942
39,m,308,7,10,2.6,0.964912280701754,0.529411764705882,0.294117647058824,0.153846153846154,0.411764705882353,0.9375,0.117647058823529,0.470588235294118,0.0163934426229508,0.294117647058824,-0.0274122807017544,-0.411764705882353,0.176470588235294,-0.137452711223203,-0.117647058823529,0.958904109589041,0.323529411764706,0.382352941176471,0.0405405405405405,0.352941176470588,1,76.5311088249444,0.630848528379695,0.057482854768547,-3.28588820797529,0.000508306741951681,-3.63090613491036,0.00014121394742217,0.397321428571429,0.470588235294118,0.487820512820513,0.607142857142857,0.794117647058823,0.692307692307692,0.1875,0.147058823529412,0.283333333333333,0.962962962962963,0.958333333333333,1,0.35,0.428571428571429,0.5,0.111111111111111,0.111111111111111,0,NaN,1,0.909090909090909,0.4,0.2,0.291666666666667,0.0909090909090909,0,0,8.78667926256539,9.92103215546367,9.37232191889892,9.13139073999206,8.46911995741374,8.78947419642837
