age,gender,n_trials,n_force_wrong,n_missed,bonus_payment,percent_accept_A1,percent_accept_A2,percent_accept_A3,percent_accept_A4,percent_accept_A2_A3,percent_accept_B1,percent_accept_B2,percent_accept_B3,percent_accept_B4,percent_accept_B2_B3,percent_accept_B1_min_A1,percent_accept_B2_min_A2,percent_accept_B3_min_A3,percent_accept_B4_min_A4,percent_accept_B2_B3_min_A2_A3,percent_accept_AB1,percent_accept_AB2,percent_accept_AB3,percent_accept_AB4,percent_accept_AB2_AB3,order_condition,liks,intercept,beta,learning_rate_reward_raw,learning_rate_reward_transformed,learning_rate_delay_raw,learning_rate_delay_transformed
32,Male,318,3,5,2.8,1.0,0.0,0.0833333333333333,0.0,0.037037037037037,1.0,0.0588235294117647,0.8,0.0166666666666667,0.40625,0.0,0.0588235294117647,0.716666666666667,0.0166666666666667,0.369212962962963,1.0,0.03125,0.481481481481481,0.0126582278481013,0.23728813559322,2,32.17476644594417,1.7768218185835971,0.10379155070200516,-2.515271974891045,0.005947029480102284,-2.6327973582871316,0.004234242827575341
20,p,308,4,11,2.6,1.0,0.533333333333333,0.214285714285714,0.142857142857143,0.379310344827586,1.0,1.0,0.0625,0.0133333333333333,0.516129032258065,0.0,0.466666666666667,-0.151785714285714,-0.12952380952381,0.136818687430478,1.0,0.766666666666667,0.133333333333333,0.0337078651685393,0.45,1,49.33135271252233,-1.9522988738125266,0.05544190767579402,-2.4345849496620486,0.007454439917218003,-2.8765472144378164,0.0020102602143119985
27,f,276,0,0,2.7,1.0,1.0,0.0,0.0,0.5,1.0,1.0,0.933333333333333,0.037037037037037,0.961538461538462,0.0,0.0,0.933333333333333,0.037037037037037,0.461538461538462,1.0,1.0,0.466666666666667,0.0294117647058824,0.714285714285714,2,20.50167161039814,-4.180385761691198,0.08917367987615457,-2.054982953715321,0.01994032560123299,-2.5301117017839276,0.005701310938373616
29,f,266,1,2,2.7,1.0,1.0,0.5,0.181818181818182,0.777777777777778,0.866666666666667,1.0,1.0,0.157894736842105,1.0,-0.133333333333333,0.0,0.5,-0.0239234449760766,0.222222222222222,0.96969696969697,1.0,0.76,0.161764705882353,0.896551724137931,2,61.529226576230826,-2.215133919394421,0.06638901504275367,-3.005030253349364,0.0013277721728799374,-3.6906415170291713,0.0001118445992840944
45,f,291,0,1,2.8,1.0,0.0588235294117647,0.1,0.1875,0.0810810810810811,1.0,1.0,1.0,0.0181818181818182,1.0,0.0,0.941176470588235,0.9,-0.169318181818182,0.918918918918919,1.0,0.466666666666667,0.485714285714286,0.0563380281690141,0.476923076923077,1,58.42131275145938,-0.0168937508782419,0.07670417974584641,-1.9909625546358616,0.023242502049241887,-2.083665153557686,0.018595318007843142
42,m,332,0,1,2.8,1.0,1.0,0.0,0.0,0.457142857142857,1.0,1.0,0.111111111111111,0.0142857142857143,0.578947368421053,0.0,0.0,0.111111111111111,0.0142857142857143,0.121804511278196,1.0,1.0,0.0540540540540541,0.0112359550561798,0.520547945205479,2,40.343660369258544,-6.525338094516752,0.07446194148768709,-1.4081419080003563,0.07954452688707514,-2.493732676086157,0.006320385272754081
31,f,278,7,5,2.8,0.970149253731343,0.230769230769231,0.529411764705882,0.0555555555555556,0.4,1.0,1.0,1.0,0.16,1.0,0.0298507462686567,0.769230769230769,0.470588235294118,0.104444444444444,0.6,0.975,0.615384615384615,0.714285714285714,0.132352941176471,0.666666666666667,2,64.99114932575525,-0.832241256159827,0.06314519740756998,-2.5387448558847705,0.0055625461740270166,-2.6920805305579565,0.0035503898570629078
44,m,306,4,5,2.8,0.986486486486487,0.588235294117647,0.0588235294117647,0.0,0.323529411764706,1.0,0.769230769230769,0.9375,0.0526315789473684,0.862068965517241,0.0135135135135135,0.180995475113122,0.878676470588235,0.0526315789473684,0.538539553752535,0.989130434782609,0.666666666666667,0.484848484848485,0.04,0.571428571428571,2,47.17372250965924,-1.394959516897407,0.0783839322915753,-2.0700822485727786,0.01922232146041092,-2.3323170115692253,0.009842010124615441
31,m,278,1,4,2.6,1.0,0.176470588235294,0.333333333333333,0.142857142857143,0.25,1.0,0.75,0.333333333333333,0.0188679245283019,0.518518518518518,0.0,0.573529411764706,0.0,-0.123989218328841,0.268518518518518,1.0,0.413793103448276,0.333333333333333,0.0447761194029851,0.372881355932203,1,55.30440678586749,-0.47151939337108606,0.06360891335428324,-2.650267997140839,0.0040213972289263045,-2.868067076197823,0.0020649398337878044
45,f,264,3,16,2.6,0.984126984126984,0.294117647058824,0.0625,0.0,0.181818181818182,1.0,1.0,1.0,0.0961538461538462,1.0,0.0158730158730159,0.705882352941176,0.9375,0.0961538461538462,0.818181818181818,0.986111111111111,0.586206896551724,0.482758620689655,0.0714285714285714,0.53448275862069,2,36.775428425708235,-2.475420716637684,0.07804587310095354,-2.2857804104887167,0.011133554136800172,-2.773282498134953,0.002774696155957157
