stderror,pvalues,covmtx_1,covmtx_2,covmtx_3,covmtx_4,covmtx_5
0.2292903979944585,1.2834448898879493e-6,0.05257408661245718,0.0004902289781739771,-0.0024822335336030957,0.0018492189492160076,-0.022195387571975426
0.011796192237263876,3.928193527540923e-22,0.0004902289781739608,0.0001391501512984845,-0.0004221071162161581,-9.468091661926376e-5,-0.0008730118581190865
0.08321655069298818,1.9440501873958325e-115,-0.002482233533603097,-0.0004221071162161661,0.006924994309238672,0.004397175956925121,0.0005545061041887083
0.06076425474213243,3.9861315097950883e-277,0.0018492189492159874,-9.46809166192694e-5,0.004397175956925126,0.0036922946543667635,-0.0018284738366423602
0.2156756918067906,0.10008489679187871,-0.022195387571975516,-0.0008730118581190827,0.0005545061041886919,-0.0018284738366423703,0.046516004036337724
