stderror,pvalues,covmtx_1,covmtx_2,covmtx_3,covmtx_4,covmtx_5
0.3460125116770028,6.22827698310722e-5,0.119724658237028,0.000533179559671778,-0.018957052053442332,0.0005698419771678508,-0.004758709268330826
0.0049372658508902755,1.722968323063467e-50,0.0005331795596717664,2.4376594082367276e-5,-0.00013363050185174623,9.595541177729225e-5,0.0002970314157659455
0.0848095118670693,1.371514732135939e-141,-0.01895705205344215,-0.00013363050185174856,0.007192653303130567,0.003426086978006273,-0.0027518073938804085
0.06887680478867654,1.7493152500037259e-298,0.0005698419771679317,9.595541177728837e-5,0.003426086978006327,0.004744014237897455,0.0007551862508156426
NaN,NaN,-0.004758709268335718,0.00029703141576633077,-0.002751807393888528,0.0007551862508103913,-0.1877010122375856
