stderror,pvalues,covmtx_1,covmtx_2,covmtx_3,covmtx_4
0.3234231909494707,1.4228446969501966e-6,0.10460256044393777,-2.4876712325540472e-5,-0.0007486450855844801,0.00012038824941233359
0.003975319559693964,4.1511408989403545e-43,-2.487671232554235e-5,1.5803165601685408e-5,-6.945945084403962e-6,2.6859307478173235e-6
0.10819258449777354,2.228941185078756e-50,-0.0007486450855844847,-6.9459450844039605e-6,0.011705635340307866,0.0006372216305713499
0.11830194971748569,9.339762510636196e-55,0.00012038824941232621,2.68593074781732e-6,0.0006372216305713499,0.013995351306958512
