stderror,pvalues,covmtx_1,covmtx_2,covmtx_3
0.1414308383765695,1.952104686925647e-8,0.020002682043899326,2.8361379935382385e-5,0.0004289679510926148
0.003231865057170904,1.0941323612185822e-43,2.8361379935382582e-5,1.044495174776229e-5,6.7960260982779075e-6
0.2606243122136179,2.7697018142130624e-12,0.00042896795109261654,6.796026098277884e-6,0.06792503211682138
