stderror,pvalues,covmtx_1,covmtx_2,covmtx_3,covmtx_4
0.4969561412192612,0.01124285137649788,0.2469654062955383,0.00195377608541588,0.05864638110472739,0.12850396770373912
0.004485265332085062,3.2037155717193765e-18,0.0019537760854158918,2.0117605099204125e-5,0.00042101874970961936,0.0010938485654656712
0.23224241327905115,0.0011689032721296493,0.05864638110473247,0.0004210187497096054,0.0539365385256776,0.04434153377708315
0.2807439713781574,2.2292152509167846e-9,0.12850396770374042,0.00109384856546566,0.04434153377708516,0.07881717746517966
