stderror,pvalues,covmtx_1,covmtx_2,covmtx_3,covmtx_4
0.27744198229883454,1.3954184235679739e-8,0.07697405354190681,-6.574288570295408e-5,-0.00022405715962781406,0.0015919667032024132
0.004849801824249192,2.0608883825364393e-28,-6.574288570295322e-5,2.3520577734490797e-5,-2.2979072835223954e-5,-5.579873320492551e-6
NaN,NaN,-0.0002240571596278183,-2.2979072835223812e-5,-0.00448940813728775,-0.006398484643318174
NaN,NaN,0.0015919667032024073,-5.579873320492334e-6,-0.006398484643318172,-0.007177277088383824
