sub,liks
1,106.55094177062941
3,30.71761611990455
4,77.91174727532336
6,69.80313255768812
8,83.77777519802888
9,83.42990170779662
10,32.46415419308832
12,57.320470434856745
13,49.25198324352903
14,73.64237459805473
15,59.654446654006804
16,27.85343823593671
17,125.4504214500921
18,36.68737997229371
19,76.46143910576298
21,86.01266460583453
23,52.46694729189999
25,47.217473674558846
27,54.468930837313145
29,52.53746998715761
30,29.25337072901611
31,98.61058058726547
32,100.301868308562
33,74.19922561932479
34,65.02730339952639
35,92.87406639682102
36,26.438068018440536
37,63.86589745617723
39,63.451484211901
40,87.24532127628187
41,82.28489565392591
43,53.63185745178394
49,108.55684253628542
50,95.9646189518417
52,54.81987275521601
54,68.9000755599013
56,125.64598262105824
60,67.88858267779557
61,102.57612436592295
62,29.53604026794533
