stderror,pvalues,covmtx_1,covmtx_2,covmtx_3,covmtx_4,covmtx_5
0.22213470388706366,1.048147235759898e-5,0.049343826670993456,5.401661875845965e-5,-0.0005075643402995017,0.0004951323765675272,-0.0016803585545201094
0.010467781606312988,1.3466963421316185e-20,5.4016618758464014e-5,0.00010957445175746452,-1.2628841614370848e-5,1.3578027183530845e-5,-0.0001856412515753393
0.06473368658095745,3.34367046158637e-70,-0.0005075643402994981,-1.2628841614370688e-5,0.004190450178361631,0.00042145883865967403,3.083469977157799e-5
0.05050731118273002,3.1597888077631193e-94,0.0004951323765675295,1.35780271835308e-5,0.00042145883865967387,0.0025509884829091247,-0.000210149266525185
0.19246858598041303,0.022143956986046775,-0.0016803585545201363,-0.00018564125157534054,3.083469977157838e-5,-0.0002101492665251855,0.037044156589299645
