stderror,pvalues,covmtx_1,covmtx_2,covmtx_3,covmtx_4
0.13668922506901826,1.9130521400643484e-7,0.01868394424996873,2.6571211088537953e-5,0.000497703690233451,4.0739819910780035e-5
0.005060412920490447,7.824319320065856e-32,2.657121108853796e-5,2.5607778925866658e-5,5.089432974513673e-6,1.3438541836168566e-5
0.18960386177384433,3.879177435516048e-9,0.0004977036902334507,5.0894329745136834e-6,0.03594962439955507,2.7958338962314345e-6
0.07492735600067961,1.221786960801636e-11,4.073981991077976e-5,1.3438541836168565e-5,2.7958338962314447e-6,0.005614108677252578
