stderror,pvalues,covmtx_1,covmtx_2,covmtx_3,covmtx_4
0.139301724,5.86E-09,0.01940497,1.30E-05,0.000107486,8.50E-05
0.004309199,5.83E-46,1.30E-05,1.86E-05,2.11E-06,-5.09E-05
0.241374923,4.68E-15,0.000107486,2.11E-06,0.058261853,0.000111134
0.179175806,0.19203738,8.50E-05,-5.09E-05,0.000111134,0.03210397
