sub,block,reward_rate
1,0,11.69250314110192
1,0,13.268304040096957
1,0,12.354130492260987
1,0,13.813988465902435
1,0,15.018022366116092
1,2,10.90461103081055
1,2,8.16606176662778
1,2,7.603427865981106
1,2,7.079558906771755
1,2,6.591784021348645
1,2,6.137616362305409
1,2,5.714740423660289
1,2,4.710847791203801
1,2,4.386274852146509
1,2,3.826407088146576
1,2,3.562771273602029
1,2,3.2781504380716453
1,2,3.05228898605369
1,2,2.841989173585648
1,2,2.7982817527558965
1,2,2.7691830520922163
1,2,2.749810269067279
1,2,2.7369126236889136
1,2,2.728325873086695
1,2,2.7226091485418875
1,2,2.718803175708258
1,2,2.7162693070397936
1,2,2.7145823558423774
1,2,2.7134592493539156
1,2,2.7127115287403276
1,2,2.712213725440525
1,2,2.7118823073669964
1,2,2.7116616621050915
1,1,2.7115147650723412
1,1,5.430004691508943
1,1,4.521281816345689
1,1,4.209769792930766
1,1,4.378249789045712
1,1,3.821064313291778
1,1,3.5577966108608474
1,1,3.312667803109643
1,1,3.084428137420719
1,1,5.678275909289478
1,1,8.308004064731792
1,1,7.735590474544268
1,1,7.202615637115943
1,1,6.706362259835556
1,1,6.244300268972229
1,1,5.814073910472404
1,1,7.495567887631107
1,1,7.088247861946144
1,1,9.470893921143281
1,1,7.211548683526672
1,1,6.714679827832043
1,1,6.252044764432713
1,1,5.821284817550385
1,1,5.420203821927917
1,1,4.514756778611412
1,1,6.630533081883027
1,1,6.17369564936784
1,1,5.998019212750725
1,1,5.584761385138525
1,1,7.342900528028389
1,1,6.836981654988661
1,1,6.365920111844768
1,1,8.875146174519868
1,1,8.226070208642945
1,1,7.659301783329716
1,1,7.131583164276897
1,1,8.372714300534714
1,1,10.530271726156514
1,1,9.804746004520506
1,1,9.12920831609431
1,1,8.500214532861966
1,1,7.916841218583843
1,1,7.435697669311856
1,1,6.923385161364473
1,1,6.446370498686211
1,1,6.0022216932593775
1,1,8.575181908586103
1,1,9.333806191606067
1,1,8.69071580905168
1,1,8.073959238766479
1,1,7.517671114822327
1,1,8.629756640016057
1,1,10.742270219238534
1,1,10.002138002758047
1,1,9.313000193110787
1,1,7.106429181129438
1,1,5.63738003222401
1,1,8.274274740883273
1,1,7.73049489321426
1,1,6.052858708514632
1,1,7.654541517951985
1,1,6.002291905688128
1,1,4.9022883828030634
1,1,4.564525368790205
1,1,4.250033905679013
1,1,3.9572106057126852
1,1,3.684562553028172
1,1,3.430699692247608
1,1,6.45429089023566
1,1,7.921799449692415
1,1,7.37599499071369
1,1,6.867795940623804
1,1,6.394611322463089
1,1,7.882067114876411
1,1,7.339000176033853
1,1,6.959116921919323
1,1,9.364391759860476
1,1,9.859231412016873
1,1,9.03770531838631
1,1,6.9231485619170625
1,1,6.446150200716035
1,1,5.197791970498557
1,1,7.911719658126535
1,1,7.366609687214211
1,1,9.700475894321187
1,1,9.032122317465399
1,1,8.409817667338807
1,1,7.842285410739433
1,1,7.301959393532373
1,1,6.798861325778802
1,1,8.151201042627374
1,1,9.051536222995546
1,1,8.427893973214754
1,1,7.847220082188752
1,1,7.3065540708051495
1,1,9.650944364980445
1,1,8.86591828832221
1,1,8.255064937964397
1,1,7.686298803336381
1,1,7.156720115243397
1,1,8.38944950471482
2,1,7.176887392870358
2,1,6.426927868205751
2,1,4.249578149843194
2,1,2.3833742397814723
2,1,2.08092561240628
2,1,1.81685751741845
2,1,1.5862994904382253
2,1,1.3849991258202885
2,1,0.9515653168608945
2,1,1.5128154732000458
2,1,1.0154520468616062
2,1,1.021887459306472
2,1,1.8046147019174748
2,1,1.575610280192217
2,1,1.0468389153021214
2,1,0.9139957437467001
2,1,0.7980102835076469
2,1,0.8585919375354459
2,1,0.7496371839559947
2,1,1.41188528413656
2,1,1.2327179678709075
2,1,1.076286866493611
2,1,0.9397067692518174
2,1,0.8204585967443191
2,1,0.7163429390932371
2,1,0.625439490091235
2,1,0.5460716291288381
2,1,0.47677549765193866
2,1,0.4162729997965559
2,1,0.36344822922533176
2,1,0.3173268873830097
2,1,1.195802664347506
2,1,1.0440560907684184
2,1,0.9115660578206048
2,1,0.7958889231315366
2,1,0.6571090502612967
2,1,0.5737223428906708
2,1,0.5009173539781143
2,1,0.437351270393614
2,1,0.47790037558762094
2,1,1.2760624691103595
2,1,1.1141309789626714
2,1,1.8738882096370335
2,1,1.6360930252302228
2,1,1.4284738937150743
2,1,1.247201493777147
2,1,1.660583962914237
2,1,1.4498569474746819
2,1,1.2658710520433751
2,1,1.1052328460352354
2,1,1.5896234570572998
2,1,1.3879012832561473
2,1,1.3015912818479727
2,1,1.136420202112492
2,1,1.8906270838439907
2,1,1.6507077472821394
2,1,1.4412340171268387
2,1,1.258342365899454
2,1,1.0986595452236556
2,1,1.5863379094511305
2,1,1.3850326694856616
2,1,2.077331339513579
2,1,1.8137193553977493
2,1,1.583559559119107
2,1,2.2264220731805078
2,1,1.943890572775848
2,1,1.697212134412959
2,1,1.481837028040749
2,1,1.2937928813666824
2,1,1.6838718400935733
2,1,1.4701896083183672
2,1,1.2836235115655839
2,1,1.120732530090878
2,1,0.9785123072979222
2,1,0.8543397374714042
2,1,1.4642189949955464
2,1,1.278410565156307
2,1,1.9972597291190084
2,1,1.7438087798299122
2,1,1.1309099465368944
2,1,0.9873982162740057
2,1,0.8620980304281741
2,1,1.4680968398687295
2,1,1.281796314059209
2,1,1.9998023760565475
2,1,1.746028766539224
2,1,1.1320195674454119
2,1,0.988367027017218
2,1,1.779441357127432
2,1,1.5536314163406308
2,1,1.8137475145903557
2,1,1.1658675803281058
2,1,1.0179197492716607
2,1,1.8016350108481198
2,1,1.5730087099646863
2,1,1.3733949366691998
2,1,1.1991120202449104
2,1,1.0469454915736014
2,1,0.9140887955592506
2,1,0.7161891561375177
2,1,0.6253052220917045
2,1,1.5067873556330929
2,1,1.3155770287566435
2,1,1.148631166914039
2,1,1.6113153365805875
2,1,1.406840477499255
2,1,1.2283133438861458
2,1,1.9596374629986184
2,1,1.710960754597474
2,1,1.8923857886488535
2,1,1.6522432736010932
2,1,1.4425746861633255
2,1,1.259512904914779
2,1,0.8888432591730722
2,1,1.481464967206588
2,1,0.9997820535246903
2,1,0.8729103668563731
2,1,0.7621386139899444
2,1,0.6654237238885791
2,1,0.5809818898896337
2,1,0.5072556692256578
2,1,1.418133901794431
2,1,1.2381736400475063
2,1,1.0810502174502856
2,2,1.577536199873178
2,2,1.3773478910786403
2,2,0.9477409831341654
2,2,0.8274732741559794
2,2,0.7224674585434557
2,2,0.6307868120413158
2,2,0.550740379431655
2,2,0.48085178660434086
2,2,0.4198320103552168
2,2,0.4691436847665328
2,2,0.4096096589593278
2,2,0.3576304619687502
2,2,0.3122473909744435
2,2,0.41536942449771447
2,2,0.4669131405237359
2,2,0.4076621693175555
2,2,0.35593010748483517
2,2,0.31076281035899084
2,2,0.27132721360564516
2,2,0.2368959682079072
2,2,0.20683402526193995
2,2,0.3626804267928127
2,2,0.31665651857544747
2,2,0.27647301411610065
2,2,0.2413887700095756
2,2,0.2107566934625554
2,2,0.18401180733265896
2,2,0.3512731467010622
2,2,0.4348757550281319
2,2,0.47666303322094167
2,2,0.49754966168511466
2,2,0.4344109360431644
2,2,0.3792844732619462
2,2,0.4488767188613417
2,0,0.4836611662023546
2,0,0.5010475541023047
2,0,1.4134716999126689
2,0,1.2341030685258232
2,0,1.0774961987841367
2,0,0.9407626380680784
2,0,1.743691170906828
2,0,2.346678525738544
2,0,2.799513037424742
2,0,2.4364793041521575
2,0,2.127291678948803
2,0,1.857339760535971
2,0,1.6216445634631946
2,0,2.2550233435164917
2,0,2.1643258059808006
2,0,2.6625688641440384
2,0,3.036741970986975
2,0,3.3177403945287365
2,0,3.5287660203391433
2,0,1.7903767754955895
2,0,1.563179137292236
2,0,1.3648127303200255
2,0,2.062146466721428
2,0,2.5858337040661796
2,0,2.979115010048935
2,0,3.2744634062018094
2,0,3.4962656474552998
2,0,3.662835823105102
2,0,3.787927541111217
2,0,2.9305207301537086
2,0,1.7240668275866893
2,0,1.5052838782692097
2,0,1.3142643416838553
2,0,1.1474850589695769
2,0,1.8989366263436898
2,0,2.463265547739814
2,0,2.887068152393326
2,0,3.205337588712055
2,0,2.798582351620562
2,0,3.138886071838572
2,0,2.7405634886416794
2,0,2.392787779926189
2,0,1.4552905676799517
2,0,2.130093973366472
2,0,2.6368612683183197
2,0,2.3551807076106184
2,0,2.8058980492254997
2,0,3.1443800516476514
2,0,1.830960609254735
2,0,2.412216572569447
2,0,2.848731133286506
2,0,2.4872290214308044
2,0,2.171601290400002
2,0,2.668032644450292
2,0,2.3294610522775985
2,0,2.786582971603821
2,0,3.1298747163816496
2,0,2.601604719005346
2,0,2.27146278699045
2,0,1.9832156495530322
2,0,2.0284675600495006
2,0,1.7710563574897513
2,0,2.3672293727906157
2,0,2.0668295184444494
2,0,1.8045502085323943
2,0,1.5755539709753912
2,0,2.2204099958645047
2,0,1.3691305953897888
2,0,2.065389119000494
2,0,1.8032925948328784
2,0,2.391438306326128
2,0,2.8331269651848308
2,0,3.164828561493483
2,0,2.619075777370921
2,0,3.0040793113925184
2,0,3.293211224241316
2,0,2.6832455700452043
2,0,2.3427434675952146
2,0,2.796557867438983
2,0,2.441676508790176
2,0,2.8708551060795076
2,0,2.5065454765911817
2,0,2.1884665000734156
2,0,2.6806981654197606
2,0,3.0503568058995496
2,0,2.5618591044471626
2,0,2.2367608648439155
2,0,2.716966513193236
2,0,2.3721852451809573
2,0,2.818668203367891
2,0,2.4460536734704483
2,0,2.8741422914817853
2,0,3.1956304599188905
2,0,3.4370632803596037
2,0,2.84048138441609
2,0,2.4800261602796567
2,0,2.165312467603376
3,0,7.548475763534035
3,0,5.953316818213725
3,0,5.466966875295117
3,0,5.020348778370873
3,0,9.509051398230381
3,0,8.807322124120574
3,0,12.459205104207081
3,0,13.114381918861095
3,0,12.043016310006319
3,0,11.059174785392674
3,0,14.213458664354656
3,0,16.67073032317591
3,0,18.58501078649084
3,0,17.066727918107627
3,0,18.893503523456324
3,0,17.35001866606508
3,0,15.932627177330334
3,0,15.2098077699975
3,0,17.446912973037392
3,0,19.189677868072938
3,0,20.54733841762649
3,0,21.604992363413867
3,0,19.839995283037403
3,0,21.05395310874173
3,0,13.748992924414365
3,0,13.892477607794467
3,0,9.072290383930019
3,0,12.665622478261316
3,0,15.46492446088402
3,0,13.447106823908573
3,0,12.348559604613989
3,0,15.21792398680672
3,0,17.453235723400848
3,0,16.12715164293201
3,0,18.161548429722128
3,0,19.746398037050902
3,0,18.133236861286466
3,0,16.651861187572123
3,0,18.57031122426853
3,0,20.064835206551955
3,0,21.22910943360798
3,0,19.494819713017225
3,0,17.902210963281757
3,0,19.544367201904848
3,0,20.823650912365604
3,0,19.122484698331526
3,0,17.56029346519537
3,0,19.27800430942504
3,0,20.61614708209283
3,0,18.931932674772586
3,0,17.385308388367267
3,0,15.965033942962926
3,0,18.035254397601463
3,0,16.561883297988476
3,0,15.208877697487242
3,0,17.446188421631174
3,0,19.189113423113582
3,0,17.62147902653023
3,0,19.325669501134637
3,0,16.45473065656898
3,0,18.41674125862491
3,0,19.94520008850215
3,0,18.315797988673403
3,0,19.866562576496662
3,0,18.243584685330575
3,0,16.75319426243291
3,0,18.649252404742928
3,0,17.125721385064576
3,0,18.939461014909707
3,0,20.352412784604592
3,0,21.45314007237653
3,0,19.700548404870442
3,0,20.945320254255744
3,0,19.234214391570315
3,0,20.5820335627599
3,0,18.90060602344734
3,0,20.322143705159647
3,0,21.429559648447427
3,0,14.327416309118979
3,0,13.156953134239277
3,0,15.847684206795675
3,0,17.943835808812672
3,0,16.477933054459438
3,0,18.434816548275656
3,0,16.92880363988503
3,0,15.545822868771156
3,0,14.275823254149902
3,0,14.210300742688617
3,0,9.27984038702471
3,0,12.82730949184764
3,0,11.779395962355473
3,0,14.774530259095195
3,0,13.567540581311473
3,0,16.167542829504768
3,0,18.193014246319482
3,0,19.770910751287577
3,0,21.000134407430785
3,0,19.284550560273534
3,0,17.231936598508163
3,0,15.824191699828951
3,0,13.726985629392898
3,0,16.291754794192872
3,0,18.28977869499524
3,0,16.79561450116456
3,0,15.42351447636271
3,0,17.613396223436553
3,0,16.174488382741206
3,0,18.19842501839252
3,0,16.711723866888974
3,0,15.34647719903707
3,0,17.55338212023309
3,0,19.272620186514153
3,0,20.611952706080963
3,0,21.655328625420292
3,0,22.468146423206086
3,0,20.63263488164295
3,0,21.671440594349342
3,0,19.901015095780245
3,0,21.101489177857015
3,0,19.377625259553454
3,0,20.693754471525374
3,0,21.719054392529827
3,0,22.517790503277418
3,0,23.140027335196006
3,0,19.426217612691104
3,0,17.839213239238052
3,0,16.381857515438433
3,0,14.161422242067585
3,0,13.004519777544887
3,0,15.728934537572057
3,0,17.85132663466262
3,0,16.3929813197908
3,0,18.368636870738946
3,0,16.868030441354083
3,0,18.738712865087795
3,0,20.19602459696927
3,0,18.546131653279772
3,0,15.847449785849557
3,0,17.943653188614483
3,0,16.477765353225866
3,0,18.434685904521253
3,0,16.928683668934447
3,0,18.78596335453908
3,0,17.25126387790472
3,0,19.03726198066659
3,0,20.42860235744634
3,0,21.51249379107332
3,0,19.755053284074616
3,0,20.98778101558074
3,0,19.273206365750724
3,0,20.612409355412566
3,0,18.928500297734054
3,0,17.382156415753318
3,0,19.13923077483625
3,0,17.575671488629702
3,0,19.289984201725126
3,0,20.625479739188492
3,0,18.940502910283044
3,0,20.35322444901737
3,0,18.690489229096837
3,0,17.163589410514767
3,2,18.968961221386014
3,2,12.843000812014168
3,2,9.147367072549411
3,2,8.400082560497385
3,2,7.713846669051025
3,2,7.083672095492628
3,2,5.672912766758724
3,2,5.209470137289664
3,2,4.542255118251978
3,2,4.139741525108118
3,2,3.8969154674764184
3,2,3.7504247768033223
3,2,3.6620507255866737
3,2,3.6087369423520013
3,2,3.5765741135163562
3,2,3.5571711093409135
3,2,3.5454657779176078
3,2,3.538404253707722
3,2,3.5341442184841543
3,2,3.5315742492301196
3,2,3.530023853137113
3,2,3.529088539206242
3,2,2.3046224670763635
3,2,2.789835523501991
3,2,3.0825520319880844
3,2,3.259140343464041
3,2,3.3656715121747065
3,1,3.4299390155672276
3,1,3.149733762701825
3,1,2.8924195826447185
3,1,7.851337538196667
3,1,7.209930792993006
3,1,6.620923095823045
3,1,6.080033761684061
3,1,5.583331811622968
3,1,5.127207403869167
3,1,4.492628135246295
3,1,4.125607614778316
3,1,3.7885704489057876
3,1,4.350914187803801
3,1,3.9954708389116016
3,1,3.66906505978482
3,1,3.3693246567658472
3,1,3.094071230057741
3,1,8.008429574664133
3,1,7.354189361109658
3,1,6.753396612259865
3,1,6.201684993817087
3,1,6.230795076219983
3,1,9.356942969788616
3,1,8.592537375695807
3,1,7.890579090961087
3,1,7.245966548463282
3,1,7.0443183881757685
3,1,6.468840221868847
3,1,5.940375137828603
3,1,5.455082451849071
3,1,5.009435240372571
3,1,9.500549459708122
3,1,8.724412084776535
3,1,10.861277724552357
3,1,9.973977088174642
3,1,9.169511693987037
3,1,8.420418100426163
3,1,12.157796502892145
3,1,11.164578131394185
3,1,10.25249968794539
3,1,7.584584632495796
3,1,6.964969984777032
3,1,6.395974102655893
3,1,5.873461739426928
3,1,5.393635473005915
3,1,4.953008107703477
3,1,4.548377330606724
3,1,4.17680243838108
3,1,3.835582965351513
3,1,3.5222390575401334
3,1,4.143434897743002
3,1,3.8049413507778795
3,1,3.494100677374121
3,1,3.2086538051710956
3,1,2.9465262143437068
3,1,7.375628366962434
3,1,6.773084181125309
3,1,10.874479240450617
3,1,12.158357723709408
3,1,11.165093503868285
3,1,10.097423297049195
3,1,9.272524943055933
3,1,6.993391172365647
3,1,6.422073451279191
3,1,10.601032476782388
3,1,13.85655353030392
3,1,12.724556993869964
3,1,11.685037721403274
3,1,8.44879783919791
3,1,10.695006766699082
3,1,9.8212894609806
3,1,9.01894956969152
3,1,8.282155990188825
3,1,7.605553985614181
3,1,11.52299552366738
3,1,10.581636549113671
3,1,11.98169328937764
3,1,11.002861484302372
3,1,8.037258529503008
3,1,7.660756043591018
3,1,7.034918652724292
3,1,5.643501073576039
3,1,5.182461201382852
3,1,4.759085495631865
3,1,4.370297021942031
3,1,9.00264366223256
3,1,8.267182176653984
3,1,7.5918034419942995
3,1,10.178004174910754
3,1,9.346522851029446
3,1,12.879256918023222
3,1,11.827099598300041
3,1,10.860897161882114
3,1,9.973627615170647
3,1,9.158842618933015
3,1,8.410620624213923
3,1,12.150164006405419
3,1,10.864819612888049
3,1,12.152530319817558
3,1,11.15974216359554
3,1,10.248058789439149
3,1,9.41085442765856
3,1,12.929372939942605
3,1,11.873121444628897
3,1,10.903159301980223
3,1,9.89336953541145
3,1,9.085141138411107
3,1,6.880347361371495
3,1,9.748801091639995
3,1,13.192642446258581
3,1,12.11488342610137
3,1,11.125170793183255
3,1,10.066322435720911
3,1,9.243964833814864
3,1,8.488788869466232
3,1,7.795306209601377
3,1,7.1584768847326465
3,1,6.5736726603677615
3,1,9.563792163025996
3,1,13.048515533667041
3,1,11.982530809730296
3,1,12.82681662498343
3,1,15.590499020279251
3,1,14.316849634547328
3,1,13.147249693009927
3,1,9.330912566588541
3,1,7.028614918043821
3,1,6.874995644274832
3,1,10.953871000899502
3,1,10.059006054400022
3,1,9.237246156554827
3,1,8.482619067463748
3,1,8.00770383582602
3,1,7.353522910741026
3,1,10.034255682933887
3,1,9.214517740599767
3,1,8.461747425495345
3,1,7.770473887895149
3,1,7.135673213375987
3,1,5.704283698481629
3,1,9.03931225039886
3,1,8.300855163157188
3,1,7.622725549355034
3,1,7.337823744897745
3,1,6.738367967815715
4,1,7.9666743301590195
4,1,7.708929957874025
4,1,11.651121463574114
4,1,11.292054778761639
4,1,15.37955193890609
4,1,14.905581708154564
4,1,14.446218390564816
4,1,14.001011827248643
4,1,11.972522303246139
4,1,10.237923663685272
4,1,13.659491185512039
4,1,13.238530144848191
4,1,12.830542369099566
4,1,12.5747427916899
4,1,12.187211752665217
4,1,11.811623725811469
4,1,15.832786860086033
4,1,15.193686924054823
4,1,14.725444719992737
4,1,14.271632901574428
4,1,16.862812523110698
4,1,16.343130859142338
4,1,13.97531129394117
4,1,13.544617243482062
4,1,13.127196411858607
4,1,16.980398714206093
4,1,16.19478171850063
4,1,15.695687566825733
4,1,15.211974602533655
4,1,14.743168804992191
4,1,14.24318178682356
4,1,16.84021841491275
4,1,16.321233060870632
4,1,15.81824190542345
4,1,15.330752036031958
4,1,14.858285730838068
4,1,14.34360158887002
4,1,13.901557491493785
4,1,13.473136401060017
4,1,13.057918480907045
4,1,16.91996558448841
4,1,16.398522565586113
4,1,18.551856190276943
4,1,15.86403288171162
4,1,15.375131816487903
4,1,14.90129780598849
4,1,18.52799833519839
4,1,17.95699862849806
4,1,17.403596109532383
4,1,16.867248464509366
4,1,16.347430092776264
4,1,18.511281721793907
4,1,17.53021495256809
4,1,20.82127829829891
4,1,17.917258012543392
4,1,17.36508022814665
4,1,16.829919573567864
4,1,16.063514440435505
4,1,15.568465711040906
4,1,15.088673496363803
4,1,14.623667617960127
4,1,14.172992387442898
4,1,17.892676592350313
4,1,17.341256363274255
4,1,16.806829917518705
4,1,16.288873537134414
4,1,15.786879644220836
4,1,15.300356303518745
4,1,14.729232451342803
4,1,14.275303901831862
4,1,17.981925866047643
4,1,17.427755134290052
4,1,19.36920876931561
4,1,18.772284464476595
4,1,17.757895144348662
4,1,17.210628637972988
4,1,16.680227904627625
4,1,20.079810173876293
4,1,19.460986407139433
4,1,16.836998682152533
4,1,20.216565827573984
4,1,19.593527496654946
4,1,18.474289037926052
4,1,20.200300993948023
4,1,19.57776391605492
4,1,21.076612203841787
4,1,19.768026441174943
4,1,17.08083080651201
4,1,20.42926759563136
4,1,17.60594746079943
4,1,15.363841969945616
4,1,14.890355892285342
4,1,17.354163892612057
4,1,16.520827822942636
4,1,14.502107351807153
4,1,18.179773032158266
4,1,17.61950500528132
4,1,17.076503434997935
4,1,16.55023620005722
4,1,16.040187578231677
4,1,15.545857740928694
4,1,19.090266486455622
4,1,16.542595947060803
4,1,16.032782784141354
4,1,13.709926956325841
4,1,13.287411575585917
4,1,12.877917361737
4,1,12.481043025749306
4,1,12.096399645601855
4,1,11.7236102851534
4,1,11.362309624759106
4,1,11.293961182370323
4,1,10.35125451361654
4,1,14.558864835798262
4,1,14.110186710901315
4,1,13.691013318802934
4,1,13.269080822478415
4,1,16.066647931757366
4,1,15.571502633775413
4,1,15.091616826581769
4,1,14.626520240015193
4,1,14.175757096798097
4,1,13.738885665891843
4,1,13.315477829616817
4,1,12.905118664113118
4,1,16.786673913933157
4,1,16.26933870546001
4,1,15.767946841052414
4,1,15.282006975416577
4,1,14.811042905640182
4,1,14.302390315031465
4,1,13.861616275264737
4,1,13.434426101540883
4,1,16.19795488257001
4,1,15.698762939664773
4,1,15.214955197892833
4,1,14.746057543743596
4,1,14.291610475035263
4,1,13.85116865061985
4,1,17.61194049982391
4,1,17.069172054043204
4,1,16.543130759125752
4,1,15.813340317353253
4,1,19.323599223392968
4,1,20.874770391442258
4,1,20.231447375360897
4,1,19.607950421806656
4,1,19.003668527060558
4,1,22.106614187769132
4,1,20.66652676659128
4,1,20.029621445857302
4,1,19.412344405780285
4,2,16.599852155268984
4,2,16.088274458615118
4,2,15.592462669829931
4,2,13.333401141319987
4,2,12.922489611467993
4,2,12.524241638616624
4,2,11.328266837585314
4,2,10.378497934217673
4,2,10.058651226051136
4,2,9.370248073078926
4,2,8.82356104663871
4,2,8.38941616571003
4,2,8.044645266601835
4,2,7.770849632716659
4,2,7.5534181461019445
4,2,7.380747564396064
4,2,7.243623313208473
4,2,7.134727749887872
4,2,7.048249657149277
4,2,6.9795741271675125
4,2,6.9250362867859865
4,2,6.711619078024045
4,2,6.712243029806529
4,2,6.712738533557688
4,2,6.713132031860451
4,2,6.506245332504977
4,2,6.305734510484712
4,2,6.111403072685693
4,2,6.23558875859418
4,2,6.043419087167932
4,2,5.857171740648883
4,0,5.6766642035961405
4,0,5.501719585367636
4,0,10.328476177190696
4,0,14.538994638448715
4,0,12.432561283666145
4,0,12.22757245575713
4,0,11.850740584360073
4,0,15.866909619734686
4,0,15.377919898600187
4,0,14.79689340395127
4,0,18.436923375470975
4,0,21.612226107864917
4,0,24.382133916656656
4,0,23.63072024188907
4,0,22.902463790051918
4,0,22.196650897032
4,0,21.51258989256521
4,0,24.295218383223713
4,0,23.54648328944475
4,0,26.06944203276506
4,0,28.270291436221353
4,0,30.190155607412418
4,0,27.718032209689788
4,0,26.8638121274278
4,0,26.035917577347153
4,0,28.24104709050898
4,0,30.16464492437571
4,0,31.842654585201117
4,0,30.86132103260853
4,0,29.910230421566787
4,0,28.988450718812345
4,0,30.816626584340447
4,0,32.41139692044415
4,0,29.655684829520077
4,0,31.398674070612152
4,0,32.91913366657044
4,0,31.904624957729958
4,0,33.36048916278674
4,0,34.63048133990646
4,0,31.591455929116194
4,0,33.08730282090526
4,0,32.06761144008564
4,0,33.5026669544029
4,0,32.47017479531732
4,0,33.853834535942106
4,0,32.81052002128234
4,0,31.799358590355055
4,0,33.26866228592859
4,0,30.40350203946272
4,0,29.466520589382608
4,0,28.558415228532436
4,0,30.44149427004742
4,0,32.08415822408622
4,0,31.095381962115333
4,0,28.507687168580997
4,0,30.3972427257928
4,0,29.460454176543365
4,0,27.081492685180617
4,0,29.153132299368014
4,0,30.960283058821357
4,0,30.00614261547071
4,0,29.08140707077386
4,0,30.897715081052343
4,0,32.48213274602515
4,0,29.71738972261241
4,0,31.45250102181068
4,0,30.483191302890443
4,0,29.543753972513862
4,0,31.301033567959188
4,0,32.833959050621644
4,0,30.02429791706524
4,0,31.720225858162316
4,0,33.199632529932245
4,0,34.49016147720672
4,0,35.61592695841875
4,0,34.51830791295051
4,0,32.941464268794306
4,0,34.264953885120214
4,0,35.41947190499798
4,0,36.42659114626768
4,0,33.1582541204611
4,0,32.1363761477332
4,0,33.56265238468615
4,0,32.52831158213255
4,0,33.90454892551345
4,0,35.10508030329094
4,0,34.02320463630157
4,0,35.208587089121714
4,0,32.09575418475101
4,0,31.106620556052285
