sub,block,reward_rate
1,1,6.452174544885219
1,1,6.068538053671563
1,1,7.958486267545261
1,1,7.48528677087736
1,1,6.002387991248628
1,1,5.645495124844225
1,1,5.3098225658035005
1,1,4.994108586905215
1,1,4.697166481310892
1,1,4.417880101966893
1,1,5.92025817723586
1,1,5.568248624736358
1,1,5.237169025178327
1,1,4.409062873393135
1,1,6.544900402884313
1,1,6.155750573096184
1,1,5.060095968032493
1,1,4.759230353056342
1,1,6.162185865448643
1,1,8.038258007766348
1,1,7.544491023730353
1,1,7.095907054992054
1,1,6.67399520719287
1,1,5.427395320693102
1,0,5.104690644498208
1,0,4.801173497842761
1,0,6.878910843469734
1,0,6.46990126057612
1,0,8.300378308244584
1,0,7.806850430508359
1,0,9.439227789602487
1,0,10.829730996900157
1,0,10.185811652881162
1,0,11.465691334515828
1,0,12.555927481417386
1,0,13.484620133599075
1,0,12.682845116910496
1,0,11.777947963146888
1,0,12.821916127481673
1,0,11.876512789091846
1,0,12.90587631342744
1,0,12.138512524602843
1,0,13.12905477795929
1,0,12.348421136862125
1,0,13.307860614097516
1,0,14.125137123644398
1,0,10.708298242660211
1,0,11.91075955039758
1,0,12.9350486314395
1,0,13.807565788366473
1,0,12.45894351115258
1,0,11.619260522035416
1,0,10.928396952526956
1,0,12.098245587426192
1,0,13.094754311231878
1,0,12.316160123750041
1,0,11.583859963202375
1,0,10.89510125711372
1,0,12.069883413077603
1,0,13.070594643629326
1,0,12.293436953260741
1,0,13.261023598610604
1,0,14.08524008642321
1,0,12.7718777225439
1,0,12.012481286257044
1,0,13.021697958677757
1,0,12.24744759087404
1,0,11.519232973088982
1,0,10.834316889600245
1,0,12.018105643978952
1,0,13.026488938782776
1,0,11.793601114407503
1,0,12.835249905306357
1,0,13.722554532850552
1,0,12.906632298439813
1,0,13.783359986959358
1,0,12.43832435449478
1,0,13.384442607696077
1,0,14.190371738132766
1,0,10.754532453486933
1,0,11.95014310229707
1,0,12.968596606683047
1,0,12.19750356455554
1,0,13.17930494211347
1,0,14.015629923477567
1,0,13.182281871811101
1,0,12.398483428618029
1,0,13.350505028921967
1,0,14.161462790167755
1,0,13.319443737912039
1,0,12.229129212338325
1,0,11.502003777497293
1,0,12.586859402979053
1,0,13.510968781416173
1,0,14.298150156759283
1,0,13.448003881449134
1,0,14.244514951110554
1,0,13.397557743603432
1,0,12.600959324290242
1,0,11.851725436169705
1,0,11.147039856210604
1,0,12.284491529353309
1,0,13.253403644459304
1,0,12.465376408768782
1,0,13.407486279566694
1,0,12.61029752459638
1,0,13.53093400765529
1,0,12.726405238411841
1,0,13.62983770020711
1,0,12.819428267736916
1,0,12.05720454830912
1,0,11.340301492667908
1,0,12.44911702102921
1,0,13.393636093104224
1,0,14.198202997783024
1,0,13.353999428627162
1,0,14.164439414396572
1,0,13.322243376588641
1,0,12.530123035061246
1,0,13.46263920791369
1,0,12.662171143655629
1,0,13.575121360092016
1,0,12.767965278036908
1,0,12.00880146975357
1,0,13.018563391402708
1,0,13.878705920847839
1,0,13.053499162254953
1,0,13.908465155836504
1,0,14.636748324910421
1,0,13.766469517187018
1,0,14.515792597446792
1,0,15.154086274211332
1,0,14.25304733836976
1,0,14.930272752531751
1,0,15.507151686320887
1,0,14.585120017730322
1,0,15.21314124683814
1,0,13.65625072214474
1,0,14.421905245262602
1,0,13.564400680496243
1,0,12.757882033754598
1,0,13.656650486255458
1,0,14.422245775149896
1,0,15.074400559562287
1,0,15.629923652508872
1,0,14.700592149420634
1,0,10.819935938620667
1,0,10.176598993878605
1,0,7.909821609039864
1,0,9.526941425919238
1,0,8.960483969566793
1,0,10.421924055983634
1,0,11.666818268779938
1,0,10.973126987937235
1,0,12.136347842002332
1,0,13.127210842742945
1,0,10.001030568549133
1,0,11.308289806627565
1,0,10.635916083185629
1,0,11.849102468265304
1,0,11.14457284599092
1,0,12.282390063289844
1,0,11.552097819207068
1,0,12.629530863273382
1,0,11.878598154873291
1,0,12.907652684430953
1,0,11.937277493239169
1,0,12.957637332738706
1,0,13.82680745539294
1,0,12.475334083813365
1,0,13.415968496628567
1,0,14.217226343429342
1,0,14.899759459710241
1,0,15.48115963779292
1,0,14.56067341690024
1,0,13.10883510334123
1,0,13.955601807867748
1,0,12.585044598481023
1,0,11.836756975766916
1,0,12.87201123582815
1,0,13.753868828966157
1,0,12.936084694105727
1,0,12.166924760882363
1,0,11.44349790817491
1,0,12.537022520296695
1,0,11.791590217358465
1,0,12.833536968784259
1,0,12.070474367437239
1,0,11.35278230852063
1,0,10.677763128544184
1,0,11.884748913900452
1,0,10.821036065245087
1,0,12.006792678408507
1,0,11.29288703592617
1,0,12.408728103721359
1,0,13.359231720400222
1,0,12.564912108171615
1,0,13.492273481796126
1,0,12.35162011503676
1,0,13.310585590272368
1,0,12.519158402999647
1,0,11.774788273322663
1,0,12.819224618186855
1,0,13.708903759631117
1,0,12.893793179447
1,0,13.772423277969294
1,0,12.953535923773668
1,0,12.1833383669599
1,0,13.16723864348527
1,0,14.005351523786926
1,0,14.71927875491666
1,0,13.844092813270317
1,0,13.020944097442495
1,0,13.88073387067544
1,0,14.61312606578993
1,0,13.744251801688291
1,0,14.496866946164204
1,0,15.137964892312702
1,0,14.23788450933452
1,0,12.880062533410877
1,0,12.11423359270944
1,0,13.108373326774327
1,0,13.955208454092194
1,0,13.125452971155498
1,0,12.345033488016186
1,0,13.304974923139335
1,0,12.513881337606202
1,0,11.769824974216439
1,0,12.814996745699204
1,0,11.871608764462742
1,0,12.90169893254339
1,0,12.134583524436591
1,0,13.125707949297269
1,0,13.969974554639446
1,0,14.689143695281096
1,0,13.815749538475766
1,0,12.994286070685803
1,0,13.858025842106619
1,0,14.593782752566158
1,0,15.220520398788569
1,0,14.315531390878677
1,0,14.983498359303718
1,0,14.09260232159104
1,0,13.254677608129837
1,0,14.079834400006506
1,0,14.782725284418609
1,0,13.903766908566016
3,0,8.210306614353371
3,0,11.257227751729513
3,0,14.16699822762706
3,0,16.945791586780487
3,0,19.542319809145642
3,0,19.51678657903552
3,0,19.426543158950395
3,0,19.403634524568325
3,0,21.946711861000278
3,0,21.812950046854763
3,0,24.247577179722608
3,0,24.21898336991732
3,0,26.545308040424178
3,0,28.76691816369181
3,0,28.229085159196558
3,0,28.19579618001169
3,0,30.34311309715389
3,0,30.30733116321593
3,0,29.79723388911918
3,0,31.872465500728996
3,0,33.85428498402272
3,0,35.74689708687898
3,0,37.433689169793034
3,0,36.60281407754212
3,0,36.55965042880666
3,0,38.330486271771605
3,0,40.02161171322553
3,0,41.6366147470157
3,0,43.17892186109295
3,0,44.65180530735549
3,0,43.34534431417002
3,0,44.81073660838257
3,0,43.647799447458354
3,0,45.09957736843057
3,0,45.0463939625994
3,0,46.4352171321214
3,0,47.76152538649178
3,0,49.02813270138591
3,0,48.97031657026564
3,0,48.91256861847086
3,0,50.12736417535134
3,0,48.7251103551607
3,0,49.94834394625783
3,0,49.889442661552046
3,0,51.0602663152722
3,0,51.000053802788806
3,0,52.12088566289224
3,0,53.19126566550132
3,0,54.21346479345943
3,0,54.14953389060262
3,0,55.128598616644524
3,0,56.06359283060135
3,0,56.95650027265267
3,0,56.88933466167637
3,0,57.5530996923896
3,0,58.37896015745644
3,0,58.31011711920153
3,0,59.10190205813661
3,0,59.0322064949859
3,0,58.96259311990958
3,0,59.72500824221295
3,0,59.65457788483584
3,0,59.58423058203479
3,0,60.31866401879846
3,0,61.020038499611964
3,0,61.689842102923
3,0,61.61709472701263
3,0,62.260023116678184
3,0,62.18660335823074
3,0,62.80389653058424
3,0,60.61910349504638
3,0,60.547618781210566
3,0,61.238687351336615
3,0,61.89864894256611
3,0,62.52890376925967
3,0,63.13078901811258
3,0,61.14321374119146
3,0,61.07111097349466
3,0,60.99909323255377
3,0,60.92716041810148
3,0,61.60114473031232
3,0,59.68242313106775
3,0,60.41243663950214
3,0,61.109590145640475
3,0,61.03752702836686
3,0,60.96554889109162
3,0,60.8936556336026
3,0,61.56914809228312
3,0,62.21423469752838
3,0,60.26791616001125
3,0,60.971574947535515
3,0,61.64356003435899
3,0,61.570867236300096
3,0,62.21587645794123
3,0,60.26948402007798
3,0,60.97307223372273
3,0,60.90117010437708
3,0,60.54292931196595
3,0,61.234208968555976
3,0,59.33200420062276
3,0,59.26203729090207
3,0,60.01097357201598
3,0,60.72619808254939
3,0,60.65458707806427
3,0,61.34084069827555
3,0,61.996204074299186
3,0,60.059699720625424
3,0,60.772730927423105
3,0,60.701065049360054
3,0,61.38522656274612
3,0,61.31283840288257
3,0,61.96946224255554
3,0,62.596529559465566
3,0,62.52271297781587
3,0,63.12487689195197
3,0,63.69993568080956
3,0,63.624817914116186
3,0,61.615004979303215
3,0,62.25802743450829
3,0,62.87210560428533
3,0,62.79796405123936
3,0,62.72390992917466
3,0,63.31701739133114
3,0,61.321059441074745
3,0,61.24874694990416
3,0,61.90825572974288
3,0,61.83525079087445
3,0,61.76233194264185
3,0,61.68949908352322
3,0,61.616752112116416
3,0,62.25969592386135
3,0,62.873698990145996
3,0,63.460064016949474
3,0,64.02003507171753
3,0,64.5548002228512
3,0,64.47867436227928
3,0,64.99279484318862
3,0,65.48377328633026
3,0,63.39028343719522
3,0,63.953395516046335
3,0,61.71298124220779
3,0,62.35159350474273
3,0,62.278065762464955
3,0,62.20462472733579
3,0,60.25873876214634
3,0,60.18767900625815
3,0,60.11670304716044
3,0,60.82716837069818
3,0,58.94328566780303
3,0,58.87377715207828
3,0,59.64019013589127
3,0,59.56985979975678
3,0,60.304940106658044
3,0,61.00693234012849
3,0,61.67732588927718
3,0,62.317543101536515
3,0,62.244055512992276
3,0,62.85876259903975
3,0,63.44579995565681
3,0,63.79231484249102
3,0,64.33733033443177
3,0,62.29544517150655
3,0,62.22198364181362
3,0,62.837684246103194
3,0,60.86330245583669
3,0,60.79152977184255
3,0,61.26647782501747
3,0,61.92518848730057
3,0,62.554248692948306
3,0,63.154993094075834
3,0,63.7286962662777
3,0,64.27657541284444
3,0,62.23742500323514
3,0,62.852430547548565
3,0,60.665289078338816
3,0,60.593749900431206
3,0,61.28274197653901
3,0,61.940720542703104
3,0,60.00671366195905
3,0,60.722129923265065
3,0,61.40534324624522
3,0,61.332931363903434
3,0,61.26060487283914
3,0,59.35721194952889
3,0,60.1018641462185
3,0,60.812997411257854
3,0,60.741284049185495
3,0,60.66965525466479
3,0,60.598110927969955
3,0,61.2869067017172
3,0,61.21463448495945
3,0,61.875678764708056
3,0,62.50696754500444
3,0,60.54747226222292
3,0,61.23854742758895
3,0,61.16633223821486
3,0,61.09420220816926
3,0,61.022157237028516
3,0,60.950197224487425
3,0,61.62314458395425
3,0,62.265800652202884
3,0,60.31716098313212
3,0,60.2460323331906
3,0,60.17498756128246
3,0,60.88282933163145
3,0,61.55880911322246
3,0,62.20436110557597
3,0,60.25848700675822
3,0,60.187427547751064
3,0,60.89470935862095
3,0,60.822899638225266
3,0,60.75117459901121
3,0,61.433080537811925
3,0,59.521923990018664
3,0,59.45173311852662
3,0,60.1921306462349
3,0,60.121149437567475
3,0,60.83141461631707
3,0,58.94734077772487
3,0,58.877827480036096
3,0,59.644058146968014
3,0,59.57372324950469
3,0,59.5034712940469
3,0,60.24153993804722
3,0,60.94638599499087
3,0,61.6195049088311
3,1,62.26232480929861
3,1,62.18890233659397
3,1,60.243724081316614
3,1,60.17268203140064
3,1,58.115206558148806
3,1,58.046674549742285
3,1,57.9782233572952
3,1,56.22257984257964
3,1,56.156279702864005
3,1,57.04501504289231
3,1,56.97774505140465
3,1,56.91055438765057
3,1,56.8434429580833
3,1,56.776410669266404
3,1,56.70945742787363
3,1,56.642583140688785
3,1,57.50942856786086
3,1,55.77488685150823
3,1,55.70911465106434
3,1,55.643420012092925
3,1,53.992872694088476
3,1,53.929201923140404
3,1,53.86560623556669
3,1,53.802085542825715
3,1,53.738639756480275
3,1,51.9924906985938
3,1,53.0686501268887
3,1,53.00606923985391
3,1,52.94356215095441
3,1,51.414543180701095
3,1,52.51671768480698
3,1,52.45478766079068
3,1,52.39293066738337
3,1,52.33114661846414
3,1,52.26943542801365
3,1,52.20779701011398
3,1,52.146231278948534
3,1,52.084738148801925
3,1,50.594377310701766
3,1,50.534714195029785
3,1,51.676492325856636
3,1,51.61555313255012
3,1,52.70867960206078
3,1,51.19023336917023
3,1,51.12986759381885
3,1,51.06957300444562
3,1,51.009349517104894
3,1,50.94919704795003
3,1,50.88911551323326
3,1,52.0149410240122
3,1,51.95360271711045
3,1,51.89233674303883
3,1,51.83114301649929
3,1,51.77002145229436
3,1,50.29382691557131
3,1,48.8840801298908
3,1,48.82643387190056
3,1,50.04510660082974
3,1,49.98609120934452
3,1,49.92714541140538
3,1,49.86826912494454
3,1,49.809462267991016
3,1,49.75072475867048
3,1,48.36542455913744
3,1,48.30838992261497
3,1,48.25142254384519
3,1,49.495978182257346
3,1,49.437610347162725
3,1,49.3793113419872
3,1,50.573097469878746
3,1,50.51345944833129
3,1,50.453891754562676
3,1,50.39439430563928
3,1,50.33496701872531
3,1,50.275609811082624
3,1,50.21632260007067
3,1,50.15710530314634
3,1,50.09795783786386
3,1,48.52797182068762
3,1,48.47074550128291
3,1,47.14306084016212
3,1,48.437507018553454
3,1,46.94786585759325
3,1,45.688730378111
3,1,45.63485221713049
3,1,46.99718719243195
3,1,46.9417660416092
3,1,46.886410245845795
3,1,46.83111972807219
3,1,46.77589441130969
3,1,45.52449985998075
3,1,45.47081536685268
3,1,46.84053411137826
3,1,46.785297692760786
3,1,46.73012641135832
3,1,46.6750201903582
3,1,46.40046230928395
3,1,46.34574484269688
3,1,46.29109190135375
3,1,46.23650340916356
3,1,47.57175633827928
3,1,46.284537758428385
3,1,46.22995699517189
3,1,46.17544059595275
3,1,47.51344213746965
3,1,47.45741219610259
3,1,47.40144832770748
3,1,47.34555045436816
3,1,45.90874620500047
3,1,44.69638448213446
3,1,44.64367653909367
3,1,46.05062717517371
3,1,45.9963222495681
3,1,45.94208136271997
3,1,45.887904439111985
3,1,45.83379140331588
3,1,45.77974217999234
3,1,44.573187298381995
3,1,44.520624634880456
3,1,44.46812395558426
3,1,44.41568518739891
3,1,45.83289836828615
3,1,47.0316553264466
3,1,46.976193529283755
3,1,46.920797135112224
3,1,45.50454558382268
3,1,45.450884621654964
3,1,46.82150050619972
3,1,46.76628653284687
3,1,45.51532445969087
3,1,45.461650786598504
3,1,45.40804040786288
3,1,45.35449324884449
3,1,44.167080041590125
3,1,45.59548365329502
3,1,46.80572848626494
3,1,46.750533111971905
3,1,46.695402826492604
3,1,46.64033755307145
3,1,45.3950448048208
3,1,45.341512970789275
3,1,45.288044263851624
3,1,45.2346386095656
3,1,46.61498834748659
3,1,46.56001790235699
3,1,46.50511228079476
3,1,45.265906409987004
3,1,45.212526861632234
3,1,46.59387191276246
3,1,46.53892636906173
3,1,46.48404561956351
3,1,46.42922958785962
3,1,46.37447819763201
3,1,47.54702952957802
3,1,47.49095998048047
3,1,47.43495655106205
3,1,47.37901916335152
3,1,46.10047623667347
3,1,47.44185213906121
3,1,47.38590661976993
3,1,47.33002707389638
3,1,46.05368942171446
3,1,45.99938088497301
3,1,47.34530737916571
3,1,47.289475709702884
3,1,47.233709879401054
3,1,47.178009810619784
3,1,47.1223754258102
3,1,47.06680664751487
3,1,48.36468524587724
3,1,48.307651481185495
3,1,48.250684973218334
3,1,46.932905867781
3,1,46.877560520324394
3,1,46.822280438536474
3,1,46.7670655454531
3,1,46.71191576420088
3,1,48.02576901934125
3,1,46.71811402623256
3,1,46.66302197076548
3,1,46.60799488227403
3,1,47.92652591444081
3,1,47.87000884650993
3,1,47.81355842599208
3,1,47.757174574293686
3,1,47.70085721291388
3,1,46.4078274323278
3,1,46.3531012804636
3,1,46.2984396640854
3,1,45.068536720663424
3,1,43.74191118836993
3,1,43.6903288022301
3,1,45.14019235493474
3,1,45.08696105412459
3,1,45.03379252600633
3,1,43.70884817408363
3,1,43.65730477730488
3,1,45.10865483611157
3,1,45.055460725731145
3,1,45.002329344186
3,1,43.830768044577134
3,1,42.56403488919256
3,1,42.51384150660649
3,1,42.46370731426547
3,1,42.41363224236976
3,1,42.36361622120192
3,1,41.31083096926627
3,1,42.86780254579686
3,1,42.81725094702558
3,1,44.30641423870105
3,1,45.579033756644215
3,1,45.525284954745935
3,1,44.33018392283733
3,1,44.27790781960739
3,1,42.98953874431753
3,1,41.763510466420485
3,1,41.71426109745357
3,1,41.66506980550932
3,1,43.20609607577118
3,1,43.15514554638581
3,1,43.10425510010631
3,1,41.87267599890013
3,1,40.84198937479214
3,1,40.79382670403966
3,1,40.745720828827494
3,1,39.76576168996229
3,1,39.71886815424541
3,1,39.672029917448974
3,1,39.625246914362066
3,1,39.57851907985066
3,1,38.65109904020513
3,1,38.60551996372548
3,1,40.284265349680865
3,1,40.23676037163639
3,1,40.189311413552055
3,1,40.141918409366646
3,1,40.09458129309687
3,1,40.04729999883725
3,1,40.00007446076
3,1,39.95290461311498
3,1,39.00863240657044
3,1,40.66923254501409
3,1,40.62127359671588
3,1,40.57337120371951
3,1,40.525525299332465
3,1,40.4777358169409
3,1,42.07220739628234
3,1,42.02259399831432
3,1,41.973039106647974
3,1,41.923542652290095
3,1,41.87410456632883
3,1,40.70204922012402
3,1,40.65405157295872
3,1,40.60611052673067
4,1,8.215116589447241
4,1,8.19374564086772
4,1,8.202279129067437
4,1,8.197406246286956
4,1,8.192536258431923
4,1,8.185809601924955
4,1,8.179794930396476
4,1,8.174935405228288
4,1,8.17007876704994
4,1,8.164114759474382
4,1,8.159264549721298
4,1,8.15441722142387
4,1,8.147745534036023
4,1,8.126591565928729
4,1,8.135221892890243
4,1,8.130388848067765
4,1,8.125558674503448
4,1,8.12073137049151
4,1,8.114926294987644
4,1,8.110105307554091
4,1,8.103497519652255
4,1,8.098683321926984
4,1,8.077687367404112
4,1,8.056759034088886
4,1,8.05022817356746
4,1,8.04544562256808
4,1,8.040665912829041
4,1,8.035889042662385
4,1,8.030357216972478
4,1,8.024843207511557
4,1,8.020075737438102
4,1,8.028859664325644
4,1,8.024089808119879
4,1,8.017606057880215
4,1,7.996871227113421
4,1,7.976203176558748
4,1,7.952538443316826
4,1,7.947275063063849
4,1,7.956163971326995
4,1,7.951437302823703
4,1,7.945058320294126
4,1,7.940338249534563
4,1,7.935620982916529
4,1,7.930906518774112
4,1,7.926194855442394
4,1,7.905754430719128
4,1,7.901057709963107
4,1,7.877615927087662
4,1,7.872935923103609
4,1,7.868258699457858
4,1,7.86358425449864
4,1,7.85891258657517
4,1,7.854243694037641
4,1,7.849577575237228
4,1,7.844914228526083
4,1,7.85395074505399
4,1,7.849004884026358
4,1,7.84434187754469
4,1,7.839681641303298
4,1,7.848725703423459
4,1,7.844062862799882
4,1,7.839148847456539
4,1,7.834491696336549
4,1,7.814346617955208
4,1,7.809704201563841
4,1,7.818791492306374
4,1,7.814146435264605
4,1,7.809504137799547
4,1,7.804701424979588
4,1,7.781545523209457
4,1,7.761570967400126
4,1,7.756959904435626
4,1,7.752351580852335
4,1,7.76152157628227
4,1,7.756910542660484
4,1,7.752277216872382
4,1,7.747671675221678
4,1,7.743068869672033
4,1,7.738480123454834
4,1,7.74767012206045
4,1,7.74306731743352
4,1,7.738467247281614
4,1,7.733869909980208
4,1,7.729275303905748
4,1,7.724683427435642
4,1,7.720153894806747
4,1,7.7003770616609595
4,1,7.695802353315079
4,1,7.691230362752534
4,1,7.700488497332414
4,1,7.695913722783842
4,1,7.691341666057935
4,1,7.686772325540064
4,1,7.682205699616561
4,1,7.677812974068761
4,1,7.6732516707962946
4,1,7.653625894608904
4,1,7.649078960611265
4,1,7.658397879136053
4,1,7.653848110155493
4,1,7.649301044142069
4,1,7.644756679489977
4,1,7.64021501459437
4,1,7.635676047851351
4,1,7.631433179326736
4,1,7.640777543747579
4,1,7.636238242812249
4,1,7.64557567814653
4,1,7.641033526692932
4,1,7.636494073680981
4,1,7.630569251414574
4,1,7.626036015112152
4,1,7.6065623053456335
4,1,7.602043331302794
4,1,7.59752704193216
4,1,7.593407039069493
4,1,7.588895880423997
4,1,7.584387401807665
4,1,7.579881601628322
4,1,7.575378478294739
4,1,7.571329808822472
4,1,7.566831766013856
4,1,7.544381603791876
4,1,7.539899570612071
4,1,7.5493759300211405
4,1,7.544890929767685
4,1,7.540408594002984
4,1,7.5359289211440945
4,1,7.531451909609015
4,1,7.526977557816682
4,1,7.523084772121468
4,1,7.518615391152432
4,1,7.5281224431678195
4,1,7.523650069374459
4,1,7.519180352568614
4,1,7.515312679160368
4,1,7.510847915505296
4,1,7.505104279836926
4,1,7.500645580878325
4,1,7.496189530783171
4,1,7.505728921752709
4,1,7.501904571071008
4,1,7.497447773023787
4,1,7.506985349559567
4,1,7.5012472838600175
4,1,7.4967908762998166
4,1,7.477733423501242
4,1,7.473290985263889
4,1,7.468851186229671
4,1,7.478430000144706
4,1,7.473987148078918
4,1,7.469546935462116
4,1,7.463862857397244
4,1,7.459428659508903
4,1,7.454997095928198
4,1,7.451336136118988
4,1,7.4469093802163995
4,1,7.442485254200245
4,1,7.452102088804475
4,1,7.447674877857917
4,1,7.442022340142284
4,1,7.43760111746227
4,1,7.447224995179737
4,1,7.442800681660245
4,1,7.438378996576193
4,1,7.432739863879302
4,1,7.413888698763722
4,1,7.410360135862573
4,1,7.40595772334588
4,1,7.401557926253487
4,1,7.397160743031598
4,1,7.392766172127344
4,1,7.402454703562335
4,1,7.396867375079218
4,1,7.393393632379836
4,1,7.389001299474111
4,1,7.398695260000431
4,1,7.3952156302724
4,1,7.376485318628364
4,1,7.372103030763734
4,1,7.367723346367571
4,1,7.363346263893185
4,1,7.357815331285924
4,1,7.352292374496448
4,1,7.347924459390781
4,1,7.343559139214886
4,1,7.3391964124271425
4,1,7.334836277486849
4,1,7.3446083460604745
4,1,7.340244995950616
4,1,7.350009264943957
4,1,7.346686437126387
4,1,7.342321852445746
4,1,7.337959860716308
4,1,7.333600460397629
4,1,7.329243649950182
4,1,7.324889427835352
4,1,7.32053779251544
4,1,7.3173098828190986
4,1,7.312962750422558
4,1,7.307504472781717
4,1,7.3031631656701945
4,1,7.29882443768093
4,1,7.308648436714174
4,1,7.318458269162544
4,1,7.314110454522453
4,1,7.30976522287067
4,1,7.305422572672671
4,1,7.302243344231497
4,1,7.297905162697917
4,1,7.293569558429723
4,0,7.290428504730089
4,0,7.300264611021931
4,0,7.310086533269765
4,0,7.304632403244805
4,0,7.314448026968074
4,0,7.324249496183988
4,0,7.319898241040351
4,0,7.3296918508377145
4,0,7.339471337872652
4,0,7.33511103960221
4,0,7.344882711958285
4,0,7.35464029318657
4,0,7.35027098320853
4,0,7.344758905659473
4,0,7.354516665421207
4,0,7.3489984654349225
4,0,7.345678893077037
4,0,7.341314906967106
4,0,7.336953513452774
4,0,7.346722528890613
4,0,7.356477457032039
4,0,7.352107055615396
4,0,7.347739250605615
4,0,7.35749271259518
4,0,7.3541457830028145
4,0,7.363890006525982
4,0,7.358358289820908
4,0,7.368096438747043
4,0,7.36255865620474
4,0,7.372290748040817
4,0,7.382008805825737
4,0,7.378582917792631
4,0,7.374199383767674
4,0,7.369818453951513
4,0,7.379540076879705
4,0,7.375155974217182
4,0,7.38486990023563
