stderror,pvalues,covmtx_1,covmtx_2,covmtx_3
0.14072898798585604,1.9805234686837506e-9,0.01980464805952321,3.9030247043830214e-5,0.01048528391431611
0.003051321478626466,2.6987853233763114e-131,3.9030247043829726e-5,9.310562765927201e-6,-0.00011654936411002398
0.2476038632382319,6.398053922632646e-15,0.010485283914316114,-0.00011654936411002426,0.06130767309049705
