stderror,pvalues,covmtx_1,covmtx_2,covmtx_3
0.1532182842162024,2.914974132746377e-9,0.023475842618156974,2.0036106760333886e-5,0.00019089338549733878
0.003115510127404663,2.4781822885635446e-47,2.0036106760336597e-5,9.706403353961019e-6,1.1059807003669353e-6
0.2728984316743707,3.24302020119272e-12,0.00019089338549732615,1.1059807003636202e-6,0.07447355401033119
