stderror,pvalues,covmtx_1,covmtx_2,covmtx_3
0.13866842792547943,1.6758741908973993e-8,0.019228932903323885,2.873680974035302e-5,0.0003128069368122546
0.0031616260659732354,1.720739394812114e-44,2.873680974035365e-5,9.995879381041396e-6,5.490979430178854e-6
0.24167571639746788,2.2785449051442594e-12,0.0003128069368122559,5.49097943017887e-6,0.05840715189622932
