stderror,pvalues,covmtx_1,covmtx_2,covmtx_3
0.16272551385345416,7.060342231815641e-7,0.026479592858870696,-0.021119381712641865,0.021366318521500675
0.39725444671433835,2.7260140996202897e-86,-0.021119381712641865,0.15781109543431507,0.015147435949531387
0.26023447159244084,1.4338291877014547e-42,0.021366318521500678,0.015147435949531364,0.0677219802049969
